[ 2012-09-26T15:21:48+08:00 ] /xxx2/ | INFO: Tag[ app_begin ] --START--
[ 2012-09-26T15:21:48+08:00 ] /xxx2/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001608s ]
[ 2012-09-26T15:21:48+08:00 ] /xxx2/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001961s ]
[ 2012-09-26T15:21:48+08:00 ] /xxx2/ | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\XAMPP\xampp\htdocs\xxx2\home\Lib\Action\IndexAction.class.php:1) IndexAction.class.php 第 6 行.
[ 2012-09-26T15:21:48+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_catalog` [ RunTime:0.092712s ]
[ 2012-09-26T15:21:48+08:00 ] /xxx2/ | SQL: SELECT `id`,`f_cata` FROM `think_catalog` WHERE f_id=0  [ RunTime:0.011211s ]
[ 2012-09-26T15:21:48+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_link` [ RunTime:0.074167s ]
[ 2012-09-26T15:21:48+08:00 ] /xxx2/ | SQL: SELECT `id`,`addr`,`info` FROM `think_link`  [ RunTime:0.018056s ]
[ 2012-09-26T15:21:48+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_tongzhi` [ RunTime:0.058419s ]
[ 2012-09-26T15:21:48+08:00 ] /xxx2/ | SQL: SELECT `id`,`title`,`content`,`name`,`dt` FROM `think_tongzhi`  [ RunTime:0.000523s ]
[ 2012-09-26T15:21:48+08:00 ] /xxx2/ | NOTIC: [8] Undefined index: username functions.php 第 441 行.
[ 2012-09-26T15:21:48+08:00 ] /xxx2/ | INFO: Tag[ view_template ] --START--
[ 2012-09-26T15:21:48+08:00 ] /xxx2/ | INFO: Run LocationTemplate Behavior [ RunTime:0.056058s ]
[ 2012-09-26T15:21:48+08:00 ] /xxx2/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.056164s ]
[ 2012-09-26T15:21:48+08:00 ] /xxx2/ | INFO: Tag[ view_parse ] --START--
[ 2012-09-26T15:21:48+08:00 ] /xxx2/ | INFO: Run ParseTemplate Behavior [ RunTime:0.100653s ]
[ 2012-09-26T15:21:48+08:00 ] /xxx2/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.100773s ]
[ 2012-09-26T15:21:48+08:00 ] /xxx2/ | INFO: Tag[ view_filter ] --START--
[ 2012-09-26T15:21:48+08:00 ] /xxx2/ | INFO: Run ContentReplace Behavior [ RunTime:0.000977s ]
[ 2012-09-26T15:21:48+08:00 ] /xxx2/ | INFO: Run TokenBuild Behavior [ RunTime:0.001082s ]
[ 2012-09-26T15:21:48+08:00 ] /xxx2/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000659s ]
[ 2012-09-26T15:21:48+08:00 ] /xxx2/ | INFO: Run ShowRuntime Behavior [ RunTime:0.000947s ]
[ 2012-09-26T15:21:48+08:00 ] /xxx2/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003864s ]
[ 2012-09-26T15:21:48+08:00 ] /xxx2/ | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\XAMPP\xampp\htdocs\xxx2\home\Lib\Action\IndexAction.class.php:1) View.class.php 第 120 行.
[ 2012-09-26T15:21:48+08:00 ] /xxx2/ | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\XAMPP\xampp\htdocs\xxx2\home\Lib\Action\IndexAction.class.php:1) View.class.php 第 121 行.
[ 2012-09-26T15:21:48+08:00 ] /xxx2/ | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\XAMPP\xampp\htdocs\xxx2\home\Lib\Action\IndexAction.class.php:1) View.class.php 第 122 行.
[ 2012-09-26T15:21:48+08:00 ] /xxx2/ | INFO: Tag[ view_end ] --START--
[ 2012-09-26T15:21:48+08:00 ] /xxx2/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.000911s ]
