[ 2012-09-27T14:20:28+08:00 ] /xxx2/ | INFO: Tag[ app_begin ] --START--
[ 2012-09-27T14:20:28+08:00 ] /xxx2/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001675s ]
[ 2012-09-27T14:20:28+08:00 ] /xxx2/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.012479s ]
[ 2012-09-27T14:20:28+08:00 ] /xxx2/ | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\XAMPP\xampp\htdocs\xxx2\home\Lib\Action\IndexAction.class.php:1) IndexAction.class.php 第 6 行.
[ 2012-09-27T14:20:28+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_catalog` [ RunTime:0.148619s ]
[ 2012-09-27T14:20:28+08:00 ] /xxx2/ | SQL: SELECT `id`,`f_cata` FROM `think_catalog` WHERE f_id=0  [ RunTime:0.011071s ]
[ 2012-09-27T14:20:29+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_link` [ RunTime:0.117200s ]
[ 2012-09-27T14:20:29+08:00 ] /xxx2/ | SQL: SELECT `id`,`addr`,`info` FROM `think_link`  [ RunTime:0.019572s ]
[ 2012-09-27T14:20:29+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_tongzhi` [ RunTime:0.058297s ]
[ 2012-09-27T14:20:29+08:00 ] /xxx2/ | SQL: SELECT `id`,`title`,`content`,`name`,`dt` FROM `think_tongzhi`  [ RunTime:0.000653s ]
[ 2012-09-27T14:20:29+08:00 ] /xxx2/ | NOTIC: [8] Undefined index: username functions.php 第 441 行.
[ 2012-09-27T14:20:29+08:00 ] /xxx2/ | INFO: Tag[ view_template ] --START--
[ 2012-09-27T14:20:29+08:00 ] /xxx2/ | INFO: Run LocationTemplate Behavior [ RunTime:0.044798s ]
[ 2012-09-27T14:20:29+08:00 ] /xxx2/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.044901s ]
[ 2012-09-27T14:20:29+08:00 ] /xxx2/ | INFO: Tag[ view_parse ] --START--
[ 2012-09-27T14:20:29+08:00 ] /xxx2/ | INFO: Run ParseTemplate Behavior [ RunTime:0.078517s ]
[ 2012-09-27T14:20:29+08:00 ] /xxx2/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.078640s ]
